"No.","Time","Source","Destination","Protocol","Length","Info"
"6004","22.689052000","104.85.250.248","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 39730 [ACK] Seq=7718 Ack=634 Win=30400 Len=0 TSval=1664186841 TSecr=13831"
"6005","22.741574000","91.215.103.65","192.168.178.25","TCP","60","http > 45540 [FIN, ACK] Seq=437 Ack=490 Win=15544 Len=0"
"6006","22.741663000","192.168.178.25","91.215.103.65","TCP","54","45540 > http [FIN, ACK] Seq=490 Ack=438 Win=30016 Len=0"
"6007","22.744696000","217.79.188.11","192.168.178.25","TCP","60","http > 52239 [FIN, ACK] Seq=170629 Ack=3036 Win=24320 Len=0"
"6008","22.744739000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [FIN, ACK] Seq=3036 Ack=170630 Win=221440 Len=0"
"6009","22.780469000","217.79.188.11","192.168.178.25","TCP","60","http > 52239 [ACK] Seq=170630 Ack=3037 Win=24320 Len=0"
"6010","22.784594000","91.215.103.65","192.168.178.25","TCP","60","http > 45540 [ACK] Seq=438 Ack=491 Win=15544 Len=0"
"6011","22.875820000","62.138.116.25","192.168.178.25","TCP","66","http > 52988 [FIN, ACK] Seq=9998 Ack=1360 Win=18816 Len=0 TSval=392169557 TSecr=17629"
"6012","22.875913000","192.168.178.25","62.138.116.25","TCP","66","52988 > http [FIN, ACK] Seq=1360 Ack=9999 Win=53376 Len=0 TSval=18885 TSecr=392169557"
"6013","22.902404000","62.138.116.25","192.168.178.25","TCP","66","http > 52988 [ACK] Seq=9999 Ack=1361 Win=18816 Len=0 TSval=392169584 TSecr=18885"
"6014","22.905081000","192.168.178.25","37.157.6.251","TLSv1.2","119","Encrypted Alert"
"6015","22.905087000","192.168.178.25","37.157.6.251","TCP","66","50386 > https [FIN, ACK] Seq=4436 Ack=13776 Win=67456 Len=0 TSval=18892 TSecr=970049285"
"6016","22.924558000","62.138.116.25","192.168.178.25","TCP","66","http > 52987 [FIN, ACK] Seq=7748 Ack=1367 Win=18816 Len=0 TSval=389337498 TSecr=17631"
"6017","22.924600000","192.168.178.25","62.138.116.25","TCP","66","52987 > http [FIN, ACK] Seq=1367 Ack=7749 Win=48256 Len=0 TSval=18897 TSecr=389337498"
"6018","22.924629000","62.138.116.25","192.168.178.25","TCP","66","http > 52984 [FIN, ACK] Seq=55952 Ack=2124 Win=20992 Len=0 TSval=389337498 TSecr=17650"
"6019","22.924653000","192.168.178.25","62.138.116.25","TCP","66","52984 > http [FIN, ACK] Seq=2124 Ack=55953 Win=148224 Len=0 TSval=18897 TSecr=389337498"
"6020","22.950964000","62.138.116.25","192.168.178.25","TCP","66","http > 52987 [ACK] Seq=7749 Ack=1368 Win=18816 Len=0 TSval=389337525 TSecr=18897"
"6021","22.951555000","62.138.116.25","192.168.178.25","TCP","66","http > 52984 [ACK] Seq=55953 Ack=2125 Win=20992 Len=0 TSval=389337525 TSecr=18897"
"6022","22.964787000","37.157.6.251","192.168.178.25","TCP","66","https > 50386 [FIN, ACK] Seq=13776 Ack=4436 Win=45056 Len=0 TSval=970054815 TSecr=18892"
"6023","22.964795000","192.168.178.25","37.157.6.251","TCP","66","50386 > https [ACK] Seq=4437 Ack=13777 Win=67456 Len=0 TSval=18907 TSecr=970054815"
"6024","22.965881000","37.157.6.251","192.168.178.25","TCP","66","https > 50386 [ACK] Seq=13777 Ack=4437 Win=45056 Len=0 TSval=970054815 TSecr=18892"
"6025","22.974629000","62.138.116.25","192.168.178.25","TCP","66","http > 52983 [FIN, ACK] Seq=65392 Ack=2380 Win=22016 Len=0 TSval=1089571563 TSecr=17652"
"6026","22.974675000","192.168.178.25","62.138.116.25","TCP","66","52983 > http [FIN, ACK] Seq=2380 Ack=65393 Win=164992 Len=0 TSval=18909 TSecr=1089571563"
"6027","23.001471000","62.138.116.25","192.168.178.25","TCP","66","http > 52983 [ACK] Seq=65393 Ack=2381 Win=22016 Len=0 TSval=1089571591 TSecr=18909"
"6028","23.079855000","192.168.178.25","23.42.27.27","TCP","66","[TCP Keep-Alive] 46129 > http [ACK] Seq=434 Ack=1721 Win=35072 Len=0 TSval=18936 TSecr=1605836414"
"6029","23.115259000","23.42.27.27","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 46129 [ACK] Seq=1721 Ack=435 Win=29312 Len=0 TSval=1605846474 TSecr=13921"
"6030","23.219291000","62.138.116.25","192.168.178.25","TCP","66","http > 52986 [FIN, ACK] Seq=156449 Ack=3976 Win=26368 Len=0 TSval=397592793 TSecr=17714"
"6031","23.219427000","192.168.178.25","62.138.116.25","TCP","66","52986 > http [FIN, ACK] Seq=3976 Ack=156450 Win=184832 Len=0 TSval=18970 TSecr=397592793"
"6032","23.245653000","62.138.116.25","192.168.178.25","TCP","66","http > 52986 [ACK] Seq=156450 Ack=3977 Win=26368 Len=0 TSval=397592821 TSecr=18970"
"6033","23.287028000","62.138.116.25","192.168.178.25","TCP","66","http > 52985 [FIN, ACK] Seq=76461 Ack=2196 Win=20992 Len=0 TSval=1089571951 TSecr=17728"
"6034","23.287130000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [FIN, ACK] Seq=2196 Ack=76462 Win=184832 Len=0 TSval=18987 TSecr=1089571951"
"6035","23.312925000","62.138.116.25","192.168.178.25","TCP","66","http > 52985 [ACK] Seq=76462 Ack=2197 Win=20992 Len=0 TSval=1089571977 TSecr=18987"
"6036","23.527857000","192.168.178.25","98.137.201.232","TCP","66","[TCP Keep-Alive] 38404 > https [ACK] Seq=6294 Ack=8427 Win=60928 Len=0 TSval=19048 TSecr=62075671"
"6037","23.567444000","217.163.21.35","192.168.178.25","TCP","66","https > 53586 [FIN, ACK] Seq=9064 Ack=3033 Win=23040 Len=0 TSval=2756664111 TSecr=15059"
"6038","23.567587000","192.168.178.25","217.163.21.35","TLSv1.2","97","Encrypted Alert"
"6039","23.567597000","192.168.178.25","217.163.21.35","TCP","66","53586 > https [FIN, ACK] Seq=3064 Ack=9065 Win=60032 Len=0 TSval=19057 TSecr=2756664111"
"6040","23.620414000","217.163.21.35","192.168.178.25","TCP","60","https > 53586 [RST] Seq=9065 Win=0 Len=0"
"6041","23.621282000","217.163.21.35","192.168.178.25","TCP","60","https > 53586 [RST] Seq=9065 Win=0 Len=0"
"6042","23.667672000","98.137.201.232","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 38404 [ACK] Seq=8427 Ack=6295 Win=31232 Len=0 TSval=62085825 TSecr=16544"
"6043","23.720411000","93.184.220.29","192.168.178.25","TCP","66","http > 44914 [FIN, ACK] Seq=1577 Ack=879 Win=146944 Len=0 TSval=724334333 TSecr=15140"
"6044","23.720499000","192.168.178.25","93.184.220.29","TCP","66","44914 > http [FIN, ACK] Seq=879 Ack=1578 Win=32384 Len=0 TSval=19096 TSecr=724334333"
"6045","23.751834000","192.168.178.25","104.86.34.125","TCP","66","[TCP Keep-Alive] 40879 > https [ACK] Seq=1843 Ack=11610 Win=53504 Len=0 TSval=19104 TSecr=1496671734"
"6046","23.751838000","192.168.178.25","104.86.34.125","TCP","66","[TCP Keep-Alive] 40880 > https [ACK] Seq=1166 Ack=4584 Win=39040 Len=0 TSval=19104 TSecr=1496671738"
"6047","23.754077000","93.184.220.29","192.168.178.25","TCP","66","http > 44914 [ACK] Seq=1578 Ack=880 Win=146944 Len=0 TSval=724334341 TSecr=19096"
"6048","23.777555000","104.86.34.125","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 40879 [ACK] Seq=11610 Ack=1844 Win=31872 Len=0 TSval=1496681767 TSecr=14096"
"6049","23.778789000","104.86.34.125","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 40880 [ACK] Seq=4584 Ack=1167 Win=30528 Len=0 TSval=1496681768 TSecr=14097"
"6050","23.815846000","192.168.178.25","76.13.28.65","TCP","66","[TCP Keep-Alive] 43317 > https [ACK] Seq=976 Ack=4145 Win=44032 Len=0 TSval=19120 TSecr=1158326362"
"6051","23.815851000","192.168.178.25","104.86.34.125","TCP","66","[TCP Keep-Alive] 40881 > https [ACK] Seq=815 Ack=3841 Win=43648 Len=0 TSval=19120 TSecr=1496671775"
"6052","23.815851000","192.168.178.25","104.86.34.125","TCP","66","[TCP Keep-Alive] 40874 > https [ACK] Seq=2551 Ack=44158 Win=125568 Len=0 TSval=19120 TSecr=1496671786"
"6053","23.815853000","192.168.178.25","165.193.73.50","TCP","66","[TCP Keep-Alive] 49437 > https [ACK] Seq=1910 Ack=7078 Win=49536 Len=0 TSval=19120 TSecr=4010500466"
"6054","23.841642000","104.86.34.125","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 40881 [ACK] Seq=3841 Ack=816 Win=30400 Len=0 TSval=1496681831 TSecr=14106"
"6055","23.842590000","104.86.34.125","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 40874 [ACK] Seq=44158 Ack=2552 Win=35584 Len=0 TSval=1496681832 TSecr=14109"
"6056","23.938950000","165.193.73.50","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 49437 [ACK] Seq=7078 Ack=1911 Win=11136 Len=0 TSval=4010510607 TSecr=14095"
"6057","23.952947000","76.13.28.65","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 43317 [ACK] Seq=4145 Ack=977 Win=17920 Len=0 TSval=1158336513 TSecr=14082"
"6058","24.071862000","192.168.178.25","173.194.44.68","TCP","66","[TCP Keep-Alive] 47447 > http [ACK] Seq=437 Ack=747 Win=30720 Len=0 TSval=19184 TSecr=302416645"
"6059","24.093203000","173.194.44.68","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 47447 [ACK] Seq=747 Ack=438 Win=43648 Len=0 TSval=302426686 TSecr=14174"
"6060","24.199864000","192.168.178.25","165.193.73.50","TCP","66","[TCP Keep-Alive] 49448 > https [ACK] Seq=1488 Ack=6625 Win=46592 Len=0 TSval=19216 TSecr=3514000083"
"6061","24.319091000","165.193.73.50","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 49448 [ACK] Seq=6625 Ack=1489 Win=9600 Len=0 TSval=3514010207 TSecr=14196"
"6062","24.371191000","192.168.178.25","136.243.32.90","HTTP","466","GET /bb-mx/submit?/IKqrRnRBATkzFPG8oAAAAAedOzmDBRksFA HTTP/1.1 "
"6063","24.391847000","192.168.178.25","23.42.27.27","TCP","66","[TCP Keep-Alive] 46159 > http [ACK] Seq=434 Ack=1775 Win=32768 Len=0 TSval=19264 TSecr=1605837742"
"6064","24.414426000","136.243.32.90","192.168.178.25","TCP","66","http > 55840 [ACK] Seq=583 Ack=4064 Win=23168 Len=0 TSval=1261404974 TSecr=19258"
"6065","24.415382000","136.243.32.90","192.168.178.25","HTTP","357","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"6066","24.415390000","192.168.178.25","136.243.32.90","TCP","66","55840 > http [ACK] Seq=4064 Ack=874 Win=32512 Len=0 TSval=19269 TSecr=1261404974"
"6067","24.423835000","192.168.178.25","23.42.27.27","TCP","66","[TCP Keep-Alive] 46133 > http [ACK] Seq=1736 Ack=7857 Win=48640 Len=0 TSval=19272 TSecr=1924538780"
"6068","24.427727000","23.42.27.27","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 46159 [ACK] Seq=1775 Ack=435 Win=29312 Len=0 TSval=1605847786 TSecr=14253"
"6069","24.458813000","23.42.27.27","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 46133 [ACK] Seq=7857 Ack=1737 Win=33248 Len=0 TSval=1924548835 TSecr=14257"
"6070","24.595820000","136.243.32.90","192.168.178.25","TCP","66","http > 55841 [FIN, ACK] Seq=583 Ack=3370 Win=20352 Len=0 TSval=1261405018 TSecr=18075"
"6071","24.595919000","192.168.178.25","136.243.32.90","TCP","66","55841 > http [FIN, ACK] Seq=3370 Ack=584 Win=31360 Len=0 TSval=19315 TSecr=1261405018"
"6072","24.612812000","136.243.32.90","192.168.178.25","TCP","66","http > 55836 [FIN, ACK] Seq=1028 Ack=5456 Win=26112 Len=0 TSval=1261405023 TSecr=18079"
"6073","24.612867000","192.168.178.25","136.243.32.90","TCP","66","55836 > http [FIN, ACK] Seq=5456 Ack=1029 Win=32512 Len=0 TSval=19319 TSecr=1261405023"
"6074","24.636462000","136.243.32.90","192.168.178.25","TCP","66","http > 55841 [ACK] Seq=584 Ack=3371 Win=20352 Len=0 TSval=1261405029 TSecr=19315"
"6075","24.647834000","192.168.178.25","98.137.201.232","TCP","66","[TCP Keep-Alive] 38414 > https [ACK] Seq=5104 Ack=6070 Win=49408 Len=0 TSval=19328 TSecr=61893825"
"6076","24.651487000","136.243.32.90","192.168.178.25","TCP","66","http > 55836 [ACK] Seq=1029 Ack=5457 Win=26112 Len=0 TSval=1261405033 TSecr=19319"
"6077","24.662860000","136.243.32.90","192.168.178.25","TCP","66","http > 55837 [FIN, ACK] Seq=874 Ack=5865 Win=26112 Len=0 TSval=1261405036 TSecr=18091"
"6078","24.662947000","192.168.178.25","136.243.32.90","TCP","66","55837 > http [FIN, ACK] Seq=5865 Ack=875 Win=32512 Len=0 TSval=19331 TSecr=1261405036"
"6079","24.670716000","194.25.144.208","192.168.178.25","TCP","60","http > 47340 [FIN, ACK] Seq=1467 Ack=437 Win=15544 Len=0"
"6080","24.670795000","192.168.178.25","194.25.144.208","TCP","54","47340 > http [FIN, ACK] Seq=437 Ack=1468 Win=31944 Len=0"
"6081","24.679860000","192.168.178.25","104.85.252.76","TCP","66","[TCP Keep-Alive] 58563 > https [ACK] Seq=9363 Ack=30579 Win=113024 Len=0 TSval=19336 TSecr=1605969753"
"6082","24.701986000","136.243.32.90","192.168.178.25","TCP","66","http > 55837 [ACK] Seq=875 Ack=5866 Win=26112 Len=0 TSval=1261405046 TSecr=19331"
"6083","24.702826000","194.25.144.208","192.168.178.25","TCP","60","http > 47340 [ACK] Seq=1468 Ack=438 Win=15544 Len=0"
"6084","24.705080000","104.85.252.76","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 58563 [ACK] Seq=30579 Ack=9364 Win=48000 Len=0 TSval=1605979793 TSecr=16832"
"6085","24.711859000","192.168.178.25","104.85.252.76","TCP","66","[TCP Keep-Alive] 58568 > https [ACK] Seq=4120 Ack=1167 Win=33536 Len=0 TSval=19344 TSecr=1605969780"
"6086","24.711863000","192.168.178.25","98.137.201.232","TCP","66","[TCP Keep-Alive] 38413 > https [ACK] Seq=2664 Ack=6071 Win=49408 Len=0 TSval=19344 TSecr=61931848"
"6087","24.736957000","104.85.252.76","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 58568 [ACK] Seq=1167 Ack=4121 Win=36416 Len=0 TSval=1605979825 TSecr=16839"
"6088","24.784978000","98.137.201.232","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 38414 [ACK] Seq=6070 Ack=5105 Win=25600 Len=0 TSval=61903993 TSecr=14286"
"6089","24.852995000","98.137.201.232","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 38413 [ACK] Seq=6071 Ack=2665 Win=22528 Len=0 TSval=61942019 TSecr=14314"
"6090","24.875459000","136.243.32.90","192.168.178.25","TCP","66","http > 55838 [FIN, ACK] Seq=874 Ack=3985 Win=23168 Len=0 TSval=1261405089 TSecr=18134"
"6091","24.875545000","192.168.178.25","136.243.32.90","TCP","66","55838 > http [FIN, ACK] Seq=3985 Ack=875 Win=32512 Len=0 TSval=19384 TSecr=1261405089"
"6092","24.914002000","136.243.32.90","192.168.178.25","TCP","66","http > 55838 [ACK] Seq=875 Ack=3986 Win=23168 Len=0 TSval=1261405099 TSecr=19384"
"6093","25.600325000","54.231.136.32","192.168.178.25","TLSv1.2","107","Encrypted Alert"
"6094","25.600358000","192.168.178.25","54.231.136.32","TCP","54","54527 > https [ACK] Seq=756 Ack=20700 Win=75904 Len=0"
"6095","25.600578000","192.168.178.25","54.231.136.32","TCP","54","54527 > https [FIN, ACK] Seq=756 Ack=20700 Win=75904 Len=0"
"6096","25.651559000","54.231.136.32","192.168.178.25","TCP","60","https > 54527 [FIN, ACK] Seq=20700 Ack=757 Win=17920 Len=0"
"6097","25.651577000","192.168.178.25","54.231.136.32","TCP","54","54527 > https [ACK] Seq=757 Ack=20701 Win=75904 Len=0"
"6098","25.831856000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49466 > http [ACK] Seq=446 Ack=1988 Win=35072 Len=0 TSval=19624 TSecr=2544144664"
"6099","25.856985000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49466 [ACK] Seq=1988 Ack=447 Win=15552 Len=0 TSval=2544154695 TSecr=14616"
"6100","25.898457000","136.243.12.132","192.168.178.25","TLSv1","103","Encrypted Alert"
"6101","25.898473000","192.168.178.25","136.243.12.132","TCP","66","47260 > https [ACK] Seq=1244 Ack=7161 Win=49920 Len=0 TSval=19640 TSecr=2009735161"
"6102","25.898592000","192.168.178.25","136.243.12.132","TCP","66","47260 > https [FIN, ACK] Seq=1244 Ack=7161 Win=49920 Len=0 TSval=19640 TSecr=2009735161"
"6103","25.899034000","136.243.12.132","192.168.178.25","TCP","66","https > 47260 [FIN, ACK] Seq=7161 Ack=1244 Win=18816 Len=0 TSval=2009735161 TSecr=14650"
"6104","25.899041000","192.168.178.25","136.243.12.132","TCP","66","47260 > https [ACK] Seq=1245 Ack=7162 Win=49920 Len=0 TSval=19640 TSecr=2009735161"
"6105","25.938345000","136.243.12.132","192.168.178.25","TCP","66","https > 47260 [ACK] Seq=7162 Ack=1245 Win=18816 Len=0 TSval=2009735171 TSecr=19640"
"6106","25.959834000","192.168.178.25","23.42.27.27","TCP","66","[TCP Keep-Alive] 46134 > http [ACK] Seq=1736 Ack=7857 Win=50560 Len=0 TSval=19656 TSecr=1605839315"
"6107","25.995236000","23.42.27.27","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 46134 [ACK] Seq=7857 Ack=1737 Win=32544 Len=0 TSval=1605849354 TSecr=14645"
"6108","26.063837000","192.168.178.25","62.138.116.3","TCP","66","[TCP Keep-Alive] 41477 > http [ACK] Seq=288 Ack=601 Win=30464 Len=0 TSval=19682 TSecr=3707873248"
"6109","26.087844000","192.168.178.25","85.235.246.8","TCP","66","[TCP Keep-Alive] 45224 > https [ACK] Seq=2490 Ack=163084 Win=184832 Len=0 TSval=19688 TSecr=1530323889"
"6110","26.091334000","62.138.116.3","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 41477 [ACK] Seq=601 Ack=289 Win=15616 Len=0 TSval=3707883275 TSecr=17182"
"6111","26.119844000","192.168.178.25","104.85.166.105","TCP","66","[TCP Keep-Alive] 37191 > http [ACK] Seq=452 Ack=1929 Win=35072 Len=0 TSval=19696 TSecr=2457257306"
"6112","26.134439000","85.235.246.8","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 45224 [ACK] Seq=163084 Ack=2491 Win=45056 Len=0 TSval=1530333937 TSecr=14675"
"6113","26.145318000","104.85.166.105","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 37191 [ACK] Seq=1929 Ack=453 Win=15552 Len=0 TSval=2457267337 TSecr=14688"
"6114","26.215853000","192.168.178.25","72.30.203.224","TCP","66","[TCP Keep-Alive] 50858 > https [ACK] Seq=811 Ack=7021 Win=49536 Len=0 TSval=19720 TSecr=2128734320"
"6115","26.215859000","192.168.178.25","184.31.81.243","TCP","66","[TCP Keep-Alive] 49841 > https [ACK] Seq=659 Ack=40700 Win=113792 Len=0 TSval=19720 TSecr=1471930749"
"6116","26.249269000","184.31.81.243","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 49841 [ACK] Seq=40700 Ack=660 Win=30400 Len=0 TSval=1471940797 TSecr=14708"
"6117","26.355181000","72.30.203.224","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 50858 [ACK] Seq=7021 Ack=812 Win=17920 Len=0 TSval=2128744469 TSecr=14683"
"6118","26.751848000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39103 > http [ACK] Seq=677 Ack=19331 Win=68096 Len=0 TSval=19854 TSecr=2495050186"
"6119","26.771844000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39102 > http [ACK] Seq=673 Ack=28748 Win=87296 Len=0 TSval=19859 TSecr=2495050198"
"6120","26.777855000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39103 [ACK] Seq=19331 Ack=678 Win=16640 Len=0 TSval=2495060325 TSecr=17354"
"6121","26.796218000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39102 [ACK] Seq=28748 Ack=674 Win=16640 Len=0 TSval=2495060344 TSecr=17359"
"6122","26.803861000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39105 > http [ACK] Seq=689 Ack=26774 Win=84992 Len=0 TSval=19867 TSecr=2495050221"
"6123","26.828982000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39105 [ACK] Seq=26774 Ack=690 Win=16640 Len=0 TSval=2495060376 TSecr=17377"
"6124","26.831836000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39106 > http [ACK] Seq=330 Ack=56060 Win=142208 Len=0 TSval=19874 TSecr=2495050231"
"6125","26.856574000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39106 [ACK] Seq=56060 Ack=331 Win=15552 Len=0 TSval=2495060404 TSecr=17432"
"6126","26.879037000","136.243.32.90","192.168.178.25","TCP","66","http > 55839 [FIN, ACK] Seq=874 Ack=4146 Win=23168 Len=0 TSval=1261405590 TSecr=18635"
"6127","26.879114000","192.168.178.25","136.243.32.90","TCP","66","55839 > http [FIN, ACK] Seq=4146 Ack=875 Win=32512 Len=0 TSval=19885 TSecr=1261405590"
"6128","26.917444000","136.243.32.90","192.168.178.25","TCP","66","http > 55839 [ACK] Seq=875 Ack=4147 Win=23168 Len=0 TSval=1261405600 TSecr=19885"
"6129","26.947832000","192.168.178.25","62.138.116.15","TCP","66","[TCP Keep-Alive] 59466 > http [ACK] Seq=340 Ack=25982 Win=84224 Len=0 TSval=19903 TSecr=2512184308"
"6130","26.951833000","192.168.178.25","62.138.116.15","TCP","66","[TCP Keep-Alive] 59465 > http [ACK] Seq=340 Ack=19472 Win=69760 Len=0 TSval=19904 TSecr=2512184315"
"6131","26.963844000","192.168.178.25","62.138.116.15","TCP","66","[TCP Keep-Alive] 59463 > http [ACK] Seq=338 Ack=21716 Win=75520 Len=0 TSval=19907 TSecr=2512184323"
"6132","26.974587000","62.138.116.15","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 59466 [ACK] Seq=25982 Ack=341 Win=15616 Len=0 TSval=2512194497 TSecr=17403"
"6133","26.975847000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49503 > http [ACK] Seq=670 Ack=27169 Win=87168 Len=0 TSval=19910 TSecr=2544145655"
"6134","26.978768000","62.138.116.15","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 59465 [ACK] Seq=19472 Ack=341 Win=15616 Len=0 TSval=2512194501 TSecr=17404"
"6135","26.987855000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49502 > http [ACK] Seq=665 Ack=26944 Win=84224 Len=0 TSval=19913 TSecr=2544145667"
"6136","26.989921000","62.138.116.15","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 59463 [ACK] Seq=21716 Ack=339 Win=15616 Len=0 TSval=2512194513 TSecr=17407"
"6137","26.995845000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49501 > http [ACK] Seq=664 Ack=20265 Win=70016 Len=0 TSval=19915 TSecr=2544145675"
"6138","27.000465000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49503 [ACK] Seq=27169 Ack=671 Win=16640 Len=0 TSval=2544155839 TSecr=17420"
"6139","27.007858000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49500 > http [ACK] Seq=673 Ack=17232 Win=65664 Len=0 TSval=19918 TSecr=2544145679"
"6140","27.013795000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49502 [ACK] Seq=26944 Ack=666 Win=16640 Len=0 TSval=2544155852 TSecr=17423"
"6141","27.015857000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49499 > http [ACK] Seq=672 Ack=16036 Win=64000 Len=0 TSval=19920 TSecr=2544145686"
"6142","27.019833000","192.168.178.25","62.138.116.15","TCP","66","[TCP Keep-Alive] 59467 > http [ACK] Seq=338 Ack=16284 Win=64000 Len=0 TSval=19921 TSecr=2584292701"
"6143","27.021130000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49501 [ACK] Seq=20265 Ack=665 Win=16640 Len=0 TSval=2544155860 TSecr=17415"
"6144","27.027832000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49504 > http [ACK] Seq=685 Ack=24657 Win=80128 Len=0 TSval=19923 TSecr=2544145703"
"6145","27.031291000","192.168.178.25","78.46.46.82","TLSv1","508","Application Data, Application Data"
"6146","27.033481000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49500 [ACK] Seq=17232 Ack=674 Win=16640 Len=0 TSval=2544155872 TSecr=17428"
"6147","27.041163000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49499 [ACK] Seq=16036 Ack=673 Win=16640 Len=0 TSval=2544155880 TSecr=17420"
"6148","27.046549000","62.138.116.15","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 59467 [ACK] Seq=16284 Ack=339 Win=15616 Len=0 TSval=2584302898 TSecr=17421"
"6149","27.052900000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49504 [ACK] Seq=24657 Ack=686 Win=16640 Len=0 TSval=2544155892 TSecr=17423"
"6150","27.059863000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39101 > http [ACK] Seq=677 Ack=11940 Win=53120 Len=0 TSval=19931 TSecr=2495050449"
"6151","27.059867000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49508 > http [ACK] Seq=355 Ack=13925 Win=57216 Len=0 TSval=19931 TSecr=2544145738"
"6152","27.071856000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49509 > http [ACK] Seq=335 Ack=13258 Win=58240 Len=0 TSval=19934 TSecr=2544145749"
"6153","27.078898000","78.46.46.82","192.168.178.25","TLSv1","391","Application Data"
"6154","27.078909000","192.168.178.25","78.46.46.82","TCP","66","56525 > https [ACK] Seq=5640 Ack=8071 Win=69632 Len=0 TSval=19935 TSecr=1388400229"
"6155","27.084492000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39101 [ACK] Seq=11940 Ack=678 Win=16640 Len=0 TSval=2495060632 TSecr=17431"
"6156","27.085351000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49508 [ACK] Seq=13925 Ack=356 Win=15552 Len=0 TSval=2544155924 TSecr=17431"
"6157","27.095833000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49511 > http [ACK] Seq=331 Ack=9555 Win=49536 Len=0 TSval=19940 TSecr=2544145778"
"6158","27.097499000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49509 [ACK] Seq=13258 Ack=336 Win=15552 Len=0 TSval=2544155936 TSecr=17434"
